ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
108.0,Audi,RS6,RS6 Avant 4.0 TFSI V8 qu,RS6 Avant 4.0 TFSI V8 qu,AUDI RS6 Avant 4.0 TFSI V8 qu,Blue,Kombi,3993,Zuzwil,229 g/km,Neu,G,9.8 l/100km,5,Allrad,4,2014,Benzin,560,schwarz,100,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
1080.0,Triumph,Dolomite,Dolomite Sprint,Sprint,TRIUMPH Dolomite Sprint,White,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1977,Benzin,128,mehrfarbig,10800,"\"Ab MFK\"",5,Schaltgetriebe manuell
1081.0,Porsche,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,White,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,schwarz,115000,"\"Ab MFK\"",5,Automatik-Getriebe
1082.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,White,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,5,2003,Benzin,390,braun,78300,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1083.0,Audi,A4,A4 3.0 V6,A4 3.0 V6,AUDI A4 3.0 V6,White,Limousine,2976,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,4,Vorderradantrieb,2,2004,Benzin,220,schwarz,95300,"\"Ab MFK\"",5,Automatik-Getriebe
1084.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,White,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,9,2003,Benzin,335,beige,101300,"\"Ab MFK\"",5,Automat sequentiell
1085.0,Renault,ALPINE,ALPINE A310 2700 VA,A310 2700 VA,RENAULT ALPINE A310 2700 VA,White,Coupé,2663,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,11,1979,Benzin,150,blau,11200,"\"Ab MFK\"",0,Schaltgetriebe
1086.0,Ferrari,575M,575M,575M,FERRARI 575M,White,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,5,2007,Benzin,517,schwarz,26000,"\"Ab MFK\"",2,Schaltgetriebe manuell
1087.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,White,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,1,2003,Benzin,500,anthrazit,43000,"\"Ab MFK\"",2,Automat
1088.0,MERCEDES-BENZ,CLK 55 AMG,CLK 55 AMG Avantgarde,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,White,Coupé,5439,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,347,null,47500,"\"Ab MFK\"",4,Automat
1089.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,White,SUV / Geländewagen,4511,Zuzwil,378 g/km,Neu,G,15.7 l/100km,5,Allrad,1,2007,Benzin,450,schwarz,10,"\"Ab MFK\"",5,Automat sequentiell
109.0,Maserati,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,Blue,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,8,2003,Benzin,390,blau,61400,"\"Ab MFK\"",4,Automatik-Getriebe
1090.0,BMW,330,330i,330i,BMW 330i,White,Limousine,2979,Zuzwil,238 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,9,2000,Benzin,231,schwarz,49700,"\"Ab MFK\"",5,Automat
1091.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,White,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,11,2000,Benzin,367,grau,94000,"\"Ab MFK\"",4,Automat
1092.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,White,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,3,1997,Benzin,300,schwarz,94700,null,5,Automat
1093.0,Porsche,911,911 Turbo S Cabrio,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,White,Cabriolet,3800,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,2,Allrad,7,2011,Benzin,530,mehrfarbig,14000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1094.0,Mclaren,12C,MP4-12C Coupé 3.8 V8,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,White,Coupé,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2012,Benzin,626,schwarz,23000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1095.0,Ferrari,458,458 Spider Italia 4.5 V8,458 Spider Italia 4.5 V8,FERRARI 458 Spider Italia 4.5 V8,White,Cabriolet,4497,Zuzwil,275 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,1,2012,Benzin,566,schwarz,11700,null,2,Automatisiertes Schaltgetriebe
1096.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,White,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,schwarz,120000,"\"Ab MFK\"",5,Automat sequentiell
1097.0,Ferrari,599,599 GTB,599 GTB,FERRARI 599 GTB,White,Coupé,5999,Zuzwil,490 g/km,Occasion,G,21.3 l/100km,2,Hinterradantrieb,4,2007,Benzin,620,beige,22000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1098.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,White,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,4,2008,Benzin,525,schwarz,46000,"\"Ab MFK\"",5,Automat sequentiell
1099.0,Chevrolet,CORVETTE,CORVETTE C1,C1,CHEVROLET CORVETTE C1,White,Cabriolet,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1961,Benzin,327,schwarz,67000,"\"Ab MFK\"",2,Schaltgetriebe manuell
11.0,Ruf,"",RT 12,RT 12,RUF RT 12,Other,Coupé,3800,Zuzwil,null,Occasion,null,null,2,null,6,2007,Benzin,650,schwarz,36000,"\"Ab MFK\"",0,null
110.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,schwarz,81000,"\"Ab MFK\", \"Tuning\"",5,Automat
1100.0,MERCEDES-BENZ,S 500,S 500 4Matic,S 500 4Matic,MERCEDES-BENZ S 500 4Matic,White,Limousine,5461,Zuzwil,296 g/km,Occasion,G,12.6 l/100km,4,Allrad,11,2006,Benzin,388,schwarz,62300,"\"Ab MFK\"",5,Automat sequentiell
1101.0,Bentley,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,White,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,7,2000,Benzin,354,grau,34900,"\"Ab MFK\"",4,Automat
1102.0,BMW,740,740i,740i,BMW 740i,White,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,4,1998,Benzin,286,grau,85400,"\"Ab MFK\"",5,Automat
1103.0,De Tomaso,PANTERA,PANTERA,null,DE TOMASO PANTERA,White,Limousine,5752,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,1974,Benzin,0,schwarz,68100,null,2,Schaltgetriebe
1104.0,Jaguar,XJ,XJR 4.0 Supercharged,XJR 4.0 Supercharged,JAGUAR XJR 4.0 Supercharged,White,Limousine,3980,Zuzwil,null,Occasion,null,13.3 l/100km,4,Hinterradantrieb,1,1996,Benzin,320,beige,99900,"\"Ab MFK\"",5,Automat
1105.0,MERCEDES-BENZ,ML 500,ML 500 4Matic,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,White,SUV / Geländewagen,4966,Zuzwil,319 g/km,Occasion,G,13.4 l/100km,5,Allrad,12,2005,Benzin,306,schwarz,37500,"\"Ab MFK\"",5,Automat sequentiell
1106.0,Delorean,"",De Lorean DMC-12,De Lorean DMC-12,DeLorean De Lorean DMC-12,White,Coupé,2849,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1981,Benzin,132,grau,15000,null,0,Schaltgetriebe
1107.0,Porsche,PANAMERA,Panamera Turbo 4.8,Panamera Turbo 4.8,PORSCHE Panamera Turbo 4.8,White,Limousine,4806,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,5,Allrad,9,2009,Benzin,500,mehrfarbig,30300,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
1108.0,Autobianchi,A112,A112 Abarth Serie II,Abarth Serie II,AUTOBIANCHI A112 Abarth Serie II,White,Kleinwagen,981,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,6,1974,Benzin,57,mehrfarbig,9999,null,2,Schaltgetriebe
1109.0,Alfa Romeo,SPIDER,SPIDER 1300 Junior,1300 Junior,ALFA ROMEO SPIDER 1300 Junior,White,Cabriolet,1290,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,3,1970,Benzin,88,schwarz,106000,"\"Ab MFK\"",3,Schaltgetriebe
111.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Blue,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,1,2003,Benzin,420,anthrazit,37800,"\"Ab MFK\"",5,Automat sequentiell
1110.0,Chevrolet,Silverado,Silverado 2500HD 6.6l V8,2500HD 6.6l V8,CHEVROLET Silverado 2500HD 6.6l V8,White,Pick-up,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,2,2007,null,0,mehrfarbig,34500,"\"Ab MFK\"",5,Automatik-Getriebe
1111.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,White,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2001,Benzin,367,grau,73400,"\"Ab MFK\"",4,Automat
1112.0,Bentley,ARNAGE,ARNAGE Red Label,Red Label,BENTLEY ARNAGE Red Label,White,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,10,2000,Benzin,405,beige,85700,"\"Ab MFK\"",5,Automatik-Getriebe
1113.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,White,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,beige,12200,"\"Ab MFK\", \"Tuning\"",4,Automat
1114.0,Renault,ALPINE,Alpine V6 Turbo,Alpine V6 Turbo,RENAULT Alpine V6 Turbo,White,Coupé,2457,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,185,grau,98600,"\"Ab MFK\"",4,Schaltgetriebe manuell
1115.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,White,Kombi,4663,Zuzwil,214 g/km,Occasion,G,9.2 l/100km,5,Hinterradantrieb,5,2013,Benzin,408,schwarz,10400,"\"Ab MFK\"",5,Automat sequentiell
1116.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,White,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,grau,15800,"\"Ab MFK\"",4,Automat sequentiell
1117.0,Hummer,H3,H3 3.7 Adventure,H3 3.7 Adventure,HUMMER H3 3.7 Adventure,White,SUV / Geländewagen,3653,Zuzwil,327 g/km,Vorführmodell,G,13.8 l/100km,5,Allrad,11,2008,Benzin,245,schwarz,150,"\"Ab MFK\"",5,Schaltgetriebe manuell
1118.0,ROLLS-ROYCE,PHANTOM,Phantom 6.7 V12,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,White,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,11,2004,Benzin,460,beige,54000,"\"Ab MFK\"",5,Automat
1119.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,White,Coupé,3600,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,2,Allrad,2,2008,Benzin,480,schwarz,73500,"\"Ab MFK\"",4,Automat
112.0,Ford (usa),EXPLORER,Explorer 4.0 Ltd. Edition,Explorer 4.0 Ltd. Edition,FORD (USA) Explorer 4.0 Ltd. Edition,Blue,SUV / Geländewagen,4011,Zuzwil,350 g/km,Occasion,null,13.7 l/100km,5,Allrad,9,1999,Benzin,197,beige,50100,"\"Ab MFK\"",5,Automat
1120.0,Renault,Alpine A110,Alpine A110 1300 VC Gordini,1300 VC Gordini,RENAULT Alpine A110 1300 VC Gordini,White,Coupé,1255,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1971,Benzin,0,schwarz,31800,"\"Ab MFK\"",2,Schaltgetriebe
1121.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,White,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,10,2001,Benzin,420,beige,30100,"\"Ab MFK\"",4,Automatik-Getriebe
1122.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,White,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,1,2010,Benzin,700,schwarz,15000,"\"Ab MFK\"",5,Automat sequentiell
1123.0,Bentley,CONTINENTAL,Continental GT 6.0,Continental GT 6.0,BENTLEY Continental GT 6.0,White,Coupé,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,7,2004,Benzin,560,mehrfarbig,79700,"\"Ab MFK\"",4,Automat
1124.0,Ferrari,575M,575M,575M,FERRARI 575M,White,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,4,2003,Benzin,517,schwarz,39000,"\"Ab MFK\"",2,Automatik-Getriebe
1125.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,White,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1991,Benzin,320,grau,197800,"\"Ab MFK\"",2,Automat
1126.0,Mazda,MX-5,MX-5 1.8i 16V Confort,MX-5 1.8i 16V Confort,MAZDA MX-5 1.8i 16V Confort,White,Cabriolet,1798,Zuzwil,174 g/km,Occasion,G,7.3 l/100km,2,Hinterradantrieb,3,2007,Benzin,126,schwarz,6900,"\"Ab MFK\"",2,Schaltgetriebe manuell
1127.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,White,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,1,2009,Benzin,580,null,31500,"\"Ab MFK\"",5,Automat sequentiell
1128.0,Peugeot,205,205 Turbo 16V,Turbo 16V,PEUGEOT 205 Turbo 16V,White,Coupé,1775,Zuzwil,null,Occasion,null,null,3,Allrad,11,1984,Benzin,200,schwarz,58950,"\"Ab MFK\"",2,Schaltgetriebe
1129.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,White,Limousine,4170,Zuzwil,322 g/km,Occasion,null,13.4 l/100km,4,Allrad,3,1996,Benzin,300,blau,143700,"\"Ab MFK\"",5,Automat sequentiell
113.0,MERCEDES-BENZ,500,500 SE,500 SE,MERCEDES-BENZ 500 SE,Blue,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,8,1991,Benzin,320,null,91600,"\"Ab MFK\"",5,Automat
1130.0,BMW,320,320d xDrive M-Sportpaket,320d xDrive M-Sportpaket,BMW 320d xDrive M-Sportpaket,White,Limousine,1995,Zuzwil,143 g/km,Occasion,D,5.4 l/100km,4,Allrad,2,2009,Diesel,177,schwarz,110600,"\"Ab MFK\"",5,Schaltgetriebe manuell
1131.0,BMW,728,728i,728i,BMW 728i,White,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.0 l/100km,4,Hinterradantrieb,11,1998,Benzin,193,schwarz,34400,"\"Ab MFK\"",5,Automatik-Getriebe
1132.0,Jaguar,XJ 220,XJ 220,null,JAGUAR XJ 220,White,Coupé,3497,Zuzwil,null,Occasion,null,null,0,null,5,1996,null,550,grau,25000,"\"Ab MFK\"",2,Schaltgetriebe
1133.0,Porsche,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,White,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,6,2012,Benzin,340,schwarz,1000,"\"Ab MFK\"",5,Automatik-Getriebe
1134.0,ROLLS-ROYCE,PHANTOM,Phantom 6.7 V12,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,White,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,1,2004,Benzin,460,beige,56000,"\"Ab MFK\"",5,Automat
1135.0,Bentley,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,White,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,1,2006,Benzin,560,schwarz,43000,"\"Ab MFK\"",4,Automat
1136.0,MERCEDES-BENZ,CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,White,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,8,2010,Benzin,515,beige,37500,"\"Ab MFK\"",4,Automat sequentiell
1137.0,Renault,ESPACE,Espace 2.0 T Privilège,Espace 2.0 T Privilège,RENAULT Espace 2.0 T Privilège,White,Kompaktvan / Minivan,1998,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,5,Vorderradantrieb,3,2004,Benzin,163,null,145000,"\"Ab MFK\"",5,Automatik-Getriebe
1138.0,Jaguar,XK,XKR S/C,XKR S/C,JAGUAR XKR S/C,White,Coupé,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,11,1999,Benzin,363,beige,103000,"\"Ab MFK\"",4,Automat
1139.0,Mini,MINI,1000,1000,MINI MINI 1000,White,Limousine,998,Safenwil,null,Oldtimer,null,null,2,Vorderradantrieb,7,1976,Benzin,40,braun,44300,"\"Ab MFK\"",4,Schaltgetriebe manuell
114.0,MERCEDES-BENZ,ML 500,ML 500,ML 500,MERCEDES-BENZ ML 500,Blue,SUV / Geländewagen,4966,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2002,Benzin,292,schwarz,20800,"\"Ab MFK\"",5,Automat
1140.0,Mclaren,12C,MP4-12C Cabriolet 3.8 V8,MP4-12C Cabriolet 3.8 V8,McLAREN MP4-12C Cabriolet 3.8 V8,White,Cabriolet,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2013,Benzin,625,schwarz,12000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1141.0,MERCEDES-BENZ,SL 320,SL 320,SL 320,MERCEDES-BENZ SL 320,White,Cabriolet,3199,Zuzwil,317 g/km,Occasion,null,13.4 l/100km,2,Hinterradantrieb,2,1997,Benzin,231,beige,70600,"\"Ab MFK\"",2,Automat
1142.0,AGM,"",WLR,WLR,AGM WLR,White,Cabriolet,3499,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2004,Benzin,250,weiss,1,"\"Rennwagen\"",2,Schaltgetriebe
1143.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,White,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,1,2003,Benzin,500,rot,81000,"\"Ab MFK\"",2,Automat
1144.0,Porsche,911,911 Carrera S Cabrio,911 Carrera S Cabrio,PORSCHE 911 Carrera S Cabrio,White,Cabriolet,3824,Zuzwil,280 g/km,Occasion,null,11.6 l/100km,2,Hinterradantrieb,8,2006,Benzin,355,rot,29800,"\"Ab MFK\"",2,Automatik-Getriebe
1145.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,White,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,306,anthrazit,15600,"\"Ab MFK\"",2,Automat
1146.0,MERCEDES-BENZ,S 600,S 600,S 600,MERCEDES-BENZ S 600,White,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1993,Benzin,394,null,26800,"\"Ab MFK\"",4,Automat
1147.0,VW,PHAETON,Phaeton 3.0 TDi V6 4M,Phaeton 3.0 TDi V6 4M,VW Phaeton 3.0 TDi V6 4M,White,Limousine,2967,Zuzwil,259 g/km,Occasion,G,9.6 l/100km,4,Allrad,6,2005,Diesel,225,grau,48300,"\"Ab MFK\"",5,Automat sequentiell
1148.0,Ferrari,456,456M GT,456M GT,FERRARI 456M GT,White,Coupé,5474,Zuzwil,495 g/km,Occasion,G,22.0 l/100km,2,Hinterradantrieb,3,2000,Benzin,442,schwarz,36000,"\"Ab MFK\"",4,Schaltgetriebe manuell
1149.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,White,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2007,Benzin,612,schwarz,102000,"\"Ab MFK\"",5,Automat sequentiell
115.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Blue,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,12,2008,Benzin,517,schwarz,41000,"\"Ab MFK\"",2,Automat sequentiell
1150.0,BMW,M5,M5,M5,BMW M5,White,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,10,1998,Benzin,400,schwarz,39700,"\"Ab MFK\"",5,Schaltgetriebe manuell
1151.0,MERCEDES-BENZ,A 150,A 150 Classic,A 150 Classic,MERCEDES-BENZ A 150 Classic,White,Limousine,1498,Zuzwil,159 g/km,Occasion,F,6.7 l/100km,3,Vorderradantrieb,10,2005,Benzin,95,anthrazit,99000,"\"Ab MFK\"",5,Schaltgetriebe manuell
1152.0,Lamborghini,"",Reventon Coupé,Reventon Coupé,LAMBORGHINI Reventon Coupé,White,Coupé,6496,Porrentruy,null,Occasion,G,null,2,Allrad,4,2008,Benzin,650,grau,5900,"\"Ab MFK\"",2,Automatik-Getriebe
1153.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,White,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,3,2004,Benzin,450,schwarz,55000,"\"Ab MFK\"",5,Automat sequentiell
116.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Blue,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,schwarz,79700,"\"Ab MFK\"",5,Automat
117.0,MERCEDES-BENZ,E 320,E 320 Avantgarde,E 320 Avantgarde,MERCEDES-BENZ E 320 Avantgarde,Blue,Kombi,3199,Zuzwil,259 g/km,Occasion,G,10.8 l/100km,5,Hinterradantrieb,5,2001,Benzin,224,grau,83000,"\"Ab MFK\"",5,Automat
118.0,MERCEDES-BENZ,"",CLK DTM AMG,CLK DTM AMG,MERCEDES-BENZ CLK DTM AMG,Blue,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,2008,Benzin,582,schwarz,32500,"\"Ab MFK\"",4,Automatik-Getriebe
119.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Blue,Coupé,3600,Zuzwil,307 g/km,Occasion,G,12.8 l/100km,2,Allrad,3,2009,Benzin,480,beige,33000,"\"Ab MFK\"",4,Schaltgetriebe manuell
12.0,BMW,X5,X5 4.6is,X5 4.6is,BMW X5 4.6is,Other,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,11,2002,Benzin,347,schwarz,26500,"\"Ab MFK\"",5,Automat sequentiell
120.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Blue,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,anthrazit,14500,"\"Ab MFK\"",2,Automat
121.0,Bentley,BROOKLANDS,Brooklands,Brooklands,BENTLEY Brooklands,Blue,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1995,Benzin,245,null,39100,"\"Ab MFK\"",5,Automat
122.0,MERCEDES-BENZ,C 320,C 320 Elégance,C 320 Elégance,MERCEDES-BENZ C 320 Elégance,Blue,Limousine,3199,Zuzwil,260 g/km,Occasion,G,10.8 l/100km,4,Hinterradantrieb,5,2002,Benzin,218,schwarz,145100,"\"Ab MFK\"",5,Automat
123.0,BMW-ALPINA,5 SERIES,5 SERIES B7 TURBO,B7 TURBO,BMW-ALPINA 5 SERIES B7 TURBO,Blue,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,schwarz,199300,"\"Ab MFK\"",0,null
124.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Blue,Coupé,3586,Porrentruy,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,11,2003,Benzin,400,bordeaux,42500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
125.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Blue,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,mehrfarbig,114200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat
126.0,BMW,728,728i,728i,BMW 728i,Blue,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.3 l/100km,4,Hinterradantrieb,5,1998,Benzin,193,schwarz,26200,"\"Ab MFK\"",5,Automatik-Getriebe
127.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Blue,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,schwarz,64500,"\"Ab MFK\"",5,Automat sequentiell
